id,host_id,neighbourhood,latitude,longitude,room_type,price,number_of_reviews,last_review,reviews_per_month,is_duplicate_coordinate,host_count_per_coord,coordinate_type
23835175,178797330,Khlong Toei,13.72423,100.56663,Entire home/apt,1801,65,2022-11-13,1.13,0,1,individual
23836420,160640488,Bangkok Noi,13.76107,100.47089,Entire home/apt,1080,6,2020-08-30,0.11,0,1,individual
23852979,694248,Sathon,13.7104,100.53959,Private room,2500,0,,0.0,0,1,individual
23237466,105353950,Bang Rak,13.72475,100.53053,Entire home/apt,4000,81,2022-12-08,1.39,0,1,individual
23238215,18699637,Ratchathewi,13.74954,100.55513,Entire home/apt,1400,34,2022-10-01,0.58,1,2,multi_host_building
23238551,84040153,Bang Rak,13.72224,100.5195,Private room,1300,19,2022-11-04,0.32,0,1,individual
23238700,25774790,Phra Khanong,13.69209,100.61427,Entire home/apt,750,33,2022-12-17,0.58,0,1,individual
23238837,21894271,Thon buri,13.72452,100.48548,Private room,1900,71,2022-12-14,1.22,0,1,individual
23239541,50028176,Bang Rak,13.72837,100.51946,Private room,1600,12,2022-08-04,0.22,0,1,individual
23241466,29488167,Huai Khwang,13.79048,100.57494,Entire home/apt,9709,42,2022-11-28,0.72,0,1,individual
23242013,55718956,Sathon,13.71933,100.54937,Private room,900,52,2022-12-07,0.88,0,1,individual
23493939,175203346,Huai Khwang,13.74951,100.56479,Entire home/apt,3290,0,,0.0,0,1,individual
23497031,91934777,Huai Khwang,13.76821,100.58142,Private room,3668,2,2020-04-10,0.05,0,1,individual
23497679,91934777,Huai Khwang,13.76997,100.58187,Private room,3668,11,2022-12-06,0.21,0,1,individual
23498446,175446488,Bangkok Yai,13.74582,100.48238,Entire home/apt,2786,244,2022-12-12,4.24,0,1,individual
23506813,84040153,Bang Rak,13.72087,100.51758,Private room,1300,36,2019-02-22,0.61,0,1,individual
23509405,98598351,Vadhana,13.73928,100.56424,Hotel room,6206,1,2018-05-13,0.02,1,1,multi_listing_same_host
23853024,179160705,Phasi Charoen,13.71202,100.42732,Entire home/apt,1000,5,2022-11-30,0.13,0,1,individual
23243150,37306942,Chatu Chak,13.83761,100.57278,Private room,2000,0,,0.0,0,1,individual
23860784,179253994,Bang Kapi,13.75256,100.64731,Entire home/apt,1590,3,2019-04-19,0.05,0,1,individual
23509893,7424411,Thon buri,13.71841,100.48253,Private room,2250,3,2019-06-12,0.05,0,1,individual
23509934,175403458,Khan Na Yao,13.8387,100.66512,Entire home/apt,3000,0,,0.0,0,1,individual
23861669,85557906,Bang Na,13.67991,100.60939,Entire home/apt,494,51,2022-12-20,0.91,0,1,individual
23862109,21970931,Bang Sue,13.81896,100.53214,Entire home/apt,750,56,2022-12-07,0.97,1,1,multi_listing_same_host
23863409,173048597,Khlong Toei,13.72635,100.56891,Private room,2400,0,,0.0,0,1,individual
23512920,174221244,Khlong San,13.7231,100.49477,Private room,2200,0,,0.0,0,1,individual
23513639,174224381,Bang Na,13.67571,100.63162,Private room,1650,0,,0.0,0,1,individual
23514913,175634717,Yan na wa,13.67945,100.52921,Entire home/apt,1500,9,2022-09-21,0.19,0,1,individual
23517677,146016273,Vadhana,13.71406,100.59415,Entire home/apt,2500,0,,0.0,0,1,individual
23248352,17320385,Bang Rak,13.72798,100.52524,Private room,900,7,2020-01-01,0.12,0,1,individual
23249099,17320385,Bang Rak,13.72643,100.51813,Private room,1100,7,2022-01-01,0.14,0,1,individual
23255695,40262107,Ratchathewi,13.75115,100.52922,Entire home/apt,1786,65,2022-12-14,1.1,0,1,individual
23258390,31155812,Bang Na,13.6724,100.60381,Entire home/apt,1199,13,2022-03-05,0.22,0,1,individual
23272422,168740139,Khlong Toei,13.7256,100.57592,Entire home/apt,1603,11,2022-09-30,0.19,0,1,individual
23275952,40262107,Ratchathewi,13.75188,100.53108,Entire home/apt,1650,148,2022-12-07,2.52,0,1,individual
23864014,173039985,Din Daeng,13.79649,100.57055,Private room,1500,0,,0.0,0,1,individual
23864529,62875224,Vadhana,13.73636,100.58523,Entire home/apt,35005,71,2020-03-02,1.22,0,1,individual
23277794,160870848,Suanluang,13.73779,100.63916,Private room,3350,0,,0.0,0,1,individual
23278359,170532676,Ratchathewi,13.7504,100.53023,Entire home/apt,1524,22,2022-07-26,0.38,0,1,individual
23868114,694248,Sathon,13.71263,100.53993,Private room,800,0,,0.0,0,1,individual
23886398,179499751,Bangkok Yai,13.73031,100.47515,Private room,4500,0,,0.0,0,1,individual
23527479,1152351,Vadhana,13.72441,100.58358,Entire home/apt,5982,81,2022-12-25,1.42,0,1,individual
23891634,503482,Huai Khwang,13.78058,100.57397,Private room,620,1,2018-08-28,0.02,0,1,individual
23279618,85038325,Phasi Charoen,13.71003,100.44933,Entire home/apt,490,9,2021-04-27,0.15,0,1,individual
23280094,3773805,Khlong Toei,13.73937,100.55521,Entire home/apt,2860,31,2022-05-05,0.55,1,1,multi_listing_same_host
23895499,36199099,Vadhana,13.73557,100.56435,Entire home/apt,2645,13,2022-12-13,0.23,0,1,individual
23531505,175786510,Bang Kho laen,13.7036,100.50687,Entire home/apt,1831,0,,0.0,0,1,individual
23904686,179262691,Huai Khwang,13.7674,100.57347,Private room,2000,0,,0.0,0,1,individual
23531879,378180502,Khlong Toei,13.73791,100.55199,Hotel room,2871,4,2022-07-11,0.1,1,1,multi_listing_same_host
23546119,18699637,Ratchathewi,13.75017,100.55752,Entire home/apt,1629,21,2022-09-26,0.36,0,1,individual
23286024,173343293,Wang Thong Lang,13.77859,100.6262,Private room,350,0,,0.0,0,1,individual
23297131,98598351,Vadhana,13.73928,100.56424,Hotel room,7429,1,2018-04-16,0.02,1,1,multi_listing_same_host
23905770,179262691,Huai Khwang,13.76947,100.57348,Private room,2000,0,,0.0,0,1,individual
23312849,110396133,Phra Khanong,13.7033,100.5993,Entire home/apt,2998,0,,0.0,0,1,individual
23906232,179262691,Din Daeng,13.76938,100.57188,Private room,2000,0,,0.0,0,1,individual
23907037,179262691,Din Daeng,13.76949,100.57208,Private room,2000,0,,0.0,0,1,individual
23313393,171252861,Ratchathewi,13.74964,100.53096,Hotel room,2628,53,2022-12-02,0.9,0,1,individual
23907508,73029066,Bang Rak,13.72056,100.5138,Private room,1090,1,2018-12-23,0.02,0,1,individual
23547102,47425603,Thon buri,13.71634,100.47704,Entire home/apt,480,0,,0.0,0,1,individual
23557009,79624768,Huai Khwang,13.75432,100.57639,Entire home/apt,1271,68,2022-12-04,1.17,0,1,individual
23566023,115758511,Khlong Toei,13.72467,100.56695,Hotel room,1800,15,2022-11-24,0.26,0,1,individual
23566294,165628058,Pom Prap Sattru Phai,13.74675,100.50763,Hotel room,358,8,2020-03-05,0.14,0,1,individual
23907672,179262691,Din Daeng,13.76964,100.5714,Private room,2000,0,,0.0,0,1,individual
23907839,179262691,Huai Khwang,13.76738,100.57334,Private room,2000,0,,0.0,0,1,individual
23567131,20313379,Khlong Toei,13.71177,100.58457,Private room,800,63,2022-12-16,1.11,0,1,individual
23908185,179262691,Huai Khwang,13.76739,100.57183,Private room,3000,0,,0.0,0,1,individual
23909989,170101577,Lat Krabang,13.72121,100.71926,Private room,836,0,,0.0,0,1,individual
23316366,37296720,Chatu Chak,13.80886,100.5579,Private room,25000,0,,0.0,0,1,individual
23318339,47320777,Ratchathewi,13.75179,100.5363,Entire home/apt,1590,87,2022-10-20,1.48,0,1,individual
23341627,57232525,Huai Khwang,13.76677,100.57984,Entire home/apt,2099,52,2022-11-30,0.9,0,1,individual
23929056,163815743,Khlong Toei,13.73076,100.56877,Private room,12629,0,,0.0,1,1,multi_listing_same_host
23929398,163815743,Khlong Toei,13.73076,100.56877,Private room,12629,0,,0.0,1,1,multi_listing_same_host
23929628,163815743,Khlong Toei,13.73076,100.56877,Private room,12629,2,2019-02-11,0.04,1,1,multi_listing_same_host
23929782,163815743,Khlong Toei,13.73076,100.56877,Private room,12629,2,2018-10-21,0.04,1,1,multi_listing_same_host
23929905,163815743,Khlong Toei,13.73076,100.56877,Private room,12629,0,,0.0,1,1,multi_listing_same_host
23930337,73029066,Bang Rak,13.72229,100.51602,Private room,1090,0,,0.0,0,1,individual
23930531,46129927,Ratchathewi,13.7597,100.53811,Private room,3800,0,,0.0,0,1,individual
23342582,91097901,Vadhana,13.74647,100.56243,Private room,2800,7,2020-01-02,0.12,0,1,individual
23568004,41902775,Khlong Toei,13.71435,100.59116,Private room,1000,0,,0.0,0,1,individual
23568202,101227692,Din Daeng,13.793949,100.571043,Private room,550,100,2020-02-24,1.72,1,1,multi_listing_same_host
23569602,176154635,Din Daeng,13.77323,100.573,Hotel room,1129,0,,0.0,1,1,multi_listing_same_host
23574986,168740139,Vadhana,13.72959,100.58755,Entire home/apt,1359,26,2022-11-19,0.45,0,1,individual
23934230,149112551,Bang Kho laen,13.69553,100.51361,Entire home/apt,1571,23,2022-10-31,0.4,0,1,individual
23937210,13899655,Sathon,13.71435,100.51476,Entire home/apt,800,89,2022-11-14,1.54,0,1,individual
23582002,8044123,Huai Khwang,13.75362,100.56516,Entire home/apt,2580,131,2022-09-28,2.25,0,1,individual
23584210,29488167,Huai Khwang,13.79043,100.57503,Entire home/apt,6882,31,2022-09-18,0.54,0,1,individual
23586487,44386256,Bang Phlat,13.77547,100.48135,Private room,350,2,2020-02-03,0.03,0,1,individual
23586622,176154635,Din Daeng,13.77323,100.573,Private room,1350,3,2019-01-23,0.05,1,1,multi_listing_same_host
23344204,173760794,Bangkok Noi,13.75396,100.48508,Entire home/apt,560,15,2020-02-08,0.26,0,1,individual
23344209,91934777,Huai Khwang,13.76986,100.58215,Private room,12859,77,2022-12-12,1.33,0,1,individual
23344486,91934777,Huai Khwang,13.7689,100.58208,Entire home/apt,14670,37,2022-08-30,0.65,0,1,individual
23344589,172290581,Ratchathewi,13.75271,100.53391,Entire home/apt,2563,1,2018-03-21,0.02,0,1,individual
23949148,174335362,Huai Khwang,13.7593,100.59545,Private room,470,0,,0.0,0,1,individual
23344877,91934777,Huai Khwang,13.77019,100.58184,Private room,12761,95,2022-01-02,1.65,0,1,individual
23345280,91934777,Huai Khwang,13.76826,100.58166,Private room,5739,6,2018-11-04,0.11,0,1,individual
23345444,171721545,Huai Khwang,13.74582,100.58431,Entire home/apt,2800,0,,0.0,0,1,individual
23349529,31155812,Bang Na,13.67391,100.60563,Entire home/apt,1148,14,2022-10-02,0.24,0,1,individual
23351201,47324488,Khlong Toei,13.72685,100.56818,Entire home/apt,1325,97,2022-10-11,1.66,0,1,individual
23352389,47324488,Khlong Toei,13.72598,100.56636,Entire home/apt,1593,105,2022-12-13,1.78,0,1,individual
23949297,174335362,Wang Thong Lang,13.75735,100.60546,Private room,460,0,,0.0,0,1,individual
23950146,179473208,Phasi Charoen,13.73768,100.43126,Entire home/apt,1000,0,,0.0,0,1,individual
23587064,59113930,Khlong Toei,13.72451,100.57544,Entire home/apt,900,18,2022-12-16,0.31,0,1,individual
23953216,180109759,Din Daeng,13.79929,100.5741,Entire home/apt,3657,0,,0.0,0,1,individual
23360076,34322492,Thon buri,13.71743,100.47965,Entire home/apt,850,60,2022-12-22,1.04,0,1,individual
23955369,180083382,Phaya Thai,13.76494,100.5437,Private room,770,1,2018-07-23,0.02,0,1,individual
23361138,32952783,Khlong Toei,13.70802,100.59365,Entire home/apt,1090,3,2018-10-16,0.05,0,1,individual
23361628,174106131,Khlong San,13.721,100.50559,Entire home/apt,1200,8,2022-08-18,0.14,0,1,individual
23362227,174108241,Vadhana,13.71084,100.60092,Private room,1014,2,2019-02-07,0.03,0,1,individual
23362381,18951447,Bang Rak,13.72755,100.52853,Private room,999,1,2018-06-04,0.02,0,1,individual
23363600,165628058,Pom Prap Sattru Phai,13.74692,100.50936,Hotel room,745,45,2020-03-18,0.77,0,1,individual
23957278,133082557,Huai Khwang,13.76101,100.56803,Entire home/apt,5929,60,2022-11-16,1.05,0,1,individual
23959136,151945900,Thon buri,13.71724,100.48118,Entire home/apt,1180,19,2022-06-08,0.33,0,1,individual
23959331,180160249,Ratchathewi,13.76142,100.54347,Private room,1150,50,2020-03-07,0.87,0,1,individual
23967118,150929956,Sathon,13.71592,100.51948,Private room,580,0,,0.0,0,1,individual
23363854,165628058,Pom Prap Sattru Phai,13.74864,100.50923,Hotel room,745,37,2020-02-05,0.63,0,1,individual
23366902,165628058,Pom Prap Sattru Phai,13.74839,100.50928,Hotel room,1625,5,2020-03-08,0.09,0,1,individual
23367230,165628058,Pom Prap Sattru Phai,13.74908,100.50945,Hotel room,1238,5,2018-09-19,0.09,0,1,individual
23587957,176339998,Vadhana,13.74432,100.55578,Entire home/apt,1500,3,2022-11-18,0.05,0,1,individual
23381589,174299320,Suanluang,13.72154,100.62253,Entire home/apt,2950,0,,0.0,0,1,individual
23381938,32580871,Bang Rak,13.72922,100.5143,Entire home/apt,5571,13,2022-12-15,0.27,0,1,individual
23382038,84040153,Bang Rak,13.72086,100.51771,Private room,1600,25,2019-07-30,0.43,0,1,individual
23967589,180252289,Phra Nakhon,13.75593,100.50058,Entire home/apt,12720,0,,0.0,0,1,individual
23382819,170864738,Bang Sue,13.80604,100.52881,Entire home/apt,900,2,2022-08-13,0.04,0,1,individual
23382885,96493943,Chatu Chak,13.82671,100.56466,Entire home/apt,990,15,2020-02-25,0.26,0,1,individual
24095060,180484661,Bang Sue,13.81977,100.53618,Entire home/apt,797,2,2020-02-20,0.05,0,1,individual
23588357,179482028,Bang Rak,13.729707717895508,100.5316162109375,Private room,6137,1,2022-11-24,0.86,0,1,individual
23591301,59113930,Yan na wa,13.6966,100.54158,Entire home/apt,2000,2,2022-11-19,0.03,0,1,individual
23591557,153572777,Phaya Thai,13.77488,100.5437,Entire home/apt,1188,138,2022-12-03,2.36,0,1,individual
23593740,171252861,Ratchathewi,13.74924,100.53194,Hotel room,3665,54,2022-11-14,0.92,0,1,individual
23602429,49539775,Vadhana,13.74424,100.55681,Entire home/apt,2300,120,2022-11-03,2.5,0,1,individual
23967968,150929956,Sathon,13.71597,100.52167,Private room,500,0,,0.0,0,1,individual
23969213,180264356,Ratchathewi,13.76002,100.52233,Private room,950,1,2018-05-07,0.02,0,1,individual
23615875,25448793,Pra Wet,13.73247,100.6539,Private room,1050,0,,0.0,0,1,individual
23631204,5371438,Phasi Charoen,13.71444,100.4634,Private room,1500,0,,0.0,0,1,individual
23634384,9485996,Phaya Thai,13.77682,100.54061,Entire home/apt,1500,20,2022-12-06,0.34,0,1,individual
23635105,84040153,Bang Rak,13.72106,100.51772,Shared room,550,21,2020-01-07,0.36,0,1,individual
24107532,85003972,Khan Na Yao,13.84365,100.65403,Private room,10000,0,,0.0,0,1,individual
24122638,1920255,Phra Khanong,13.69987,100.60418,Entire home/apt,1200,9,2022-05-09,0.25,0,1,individual
24126248,150929956,Sathon,13.71687,100.51934,Private room,550,0,,0.0,0,1,individual
24127453,150929956,Sathon,13.71621,100.52163,Shared room,900,0,,0.0,0,1,individual
24135602,114934916,Sathon,13.71949,100.53255,Entire home/apt,4200,71,2020-03-11,1.24,0,1,individual
24140223,63563394,Sathon,13.71672,100.52038,Private room,690,60,2020-02-17,1.05,0,1,individual
24144803,21752409,Rat Burana,13.67759,100.51879,Entire home/apt,990,11,2020-01-23,0.19,0,1,individual
24162855,84040153,Bang Kho laen,13.70061,100.51675,Entire home/apt,1650,1,2018-04-18,0.02,0,1,individual
23987230,150929956,Sathon,13.71596,100.52126,Private room,600,0,,0.0,0,1,individual
23635500,176894194,Chatu Chak,13.81807,100.57987,Private room,1108,16,2020-03-06,0.28,0,1,individual
23987784,150929956,Sathon,13.71549,100.52221,Private room,800,0,,0.0,0,1,individual
23995954,24818096,Phaya Thai,13.78455,100.5432,Entire home/apt,1290,89,2022-11-28,1.55,0,1,individual
23635786,2080782,Bang Rak,13.72652,100.53099,Private room,975,2,2022-08-20,0.04,0,1,individual
24163036,31006545,Vadhana,13.74334,100.56859,Entire home/apt,4269,67,2022-11-17,1.31,0,1,individual
23996675,24818096,Phaya Thai,13.78385,100.54324,Entire home/apt,1800,91,2022-11-27,1.58,0,1,individual
24000122,96492745,Sathon,13.72231,100.54448,Entire home/apt,13142,51,2022-12-05,0.89,0,1,individual
24001405,6496398,Parthum Wan,13.74931,100.53904,Entire home/apt,3500,40,2020-03-01,0.7,0,1,individual
24168690,161093551,Phra Khanong,13.68797,100.60806,Entire home/apt,1750,7,2018-06-24,0.12,0,1,individual
24169187,4517723,Bang Na,13.6833,100.61533,Private room,449,0,,0.0,0,1,individual
24002828,5984433,Khlong Toei,13.72612,100.56664,Entire home/apt,1608,40,2022-06-29,0.72,0,1,individual
24004131,8444643,Ratchathewi,13.74984,100.54007,Private room,1399,9,2020-01-04,0.16,0,1,individual
24007821,171112464,Bang Khen,13.87101,100.60287,Private room,899,1,2020-01-22,0.03,0,1,individual
23645011,176936489,Bang Khae,13.71014,100.38216,Private room,990,5,2020-03-15,0.09,0,1,individual
23651770,176656078,Phasi Charoen,13.71456,100.43181,Entire home/apt,1299,0,,0.0,0,1,individual
23652116,6595261,Vadhana,13.74349,100.58304,Entire home/apt,911,18,2022-12-04,0.31,0,1,individual
24007890,16144094,Min Buri,13.81258,100.71892,Entire home/apt,850,4,2019-07-13,0.07,0,1,individual
23654717,30386490,Vadhana,13.73863,100.5589,Entire home/apt,2000,190,2022-12-21,3.25,0,1,individual
23662130,75693870,Huai Khwang,13.74952,100.57988,Entire home/apt,1350,6,2019-09-07,0.1,0,1,individual
23674905,5858411,Vadhana,13.73444,100.58373,Private room,34631,0,,0.0,0,1,individual
23675672,165628058,Pom Prap Sattru Phai,13.74677,100.50719,Hotel room,757,31,2020-02-25,0.54,0,1,individual
24169811,111880583,Bang Sue,13.80621,100.53687,Private room,402,18,2022-11-22,0.32,0,1,individual
24169914,156866159,Chatu Chak,13.798,100.55177,Entire home/apt,900,1,2018-07-02,0.02,0,1,individual
24176519,177055784,Huai Khwang,13.783,100.57508,Entire home/apt,1139,125,2020-02-28,2.19,0,1,individual
24010980,180689743,Vadhana,13.74743,100.55817,Private room,1450,44,2019-12-01,0.77,0,1,individual
24176969,32386443,Ratchathewi,13.75638,100.52839,Private room,450,7,2022-11-12,0.12,0,1,individual
23686570,91759683,Khlong San,13.72169,100.4983,Private room,850,3,2018-10-08,0.05,0,1,individual
23687087,118284876,Khlong Toei,13.72787,100.56996,Entire home/apt,2464,0,,0.0,0,1,individual
23703830,14391623,Phra Nakhon,13.75518,100.49977,Hotel room,400,36,2020-03-17,0.63,0,1,individual
23705399,84040153,Bang Rak,13.72075,100.51869,Private room,3700,16,2019-12-22,0.29,0,1,individual
23705432,16161552,Chom Thong,13.67406,100.45761,Private room,400,0,,0.0,0,1,individual
23707807,177631780,Din Daeng,13.77475,100.57118,Private room,650,4,2022-07-21,0.08,0,1,individual
23709142,42891041,Khlong Toei,13.725,100.56688,Entire home/apt,1200,0,,0.0,0,1,individual
23722185,159068139,Bang Na,13.67366,100.59927,Private room,4500,0,,0.0,0,1,individual
24461454,182567523,Bang Na,13.65624,100.64459,Entire home/apt,721,0,,0.0,0,1,individual
24466219,133082557,Huai Khwang,13.75343,100.57602,Entire home/apt,1457,27,2022-11-11,0.48,0,1,individual
24474802,11060599,Min Buri,13.79295,100.71518,Private room,500,8,2019-07-31,0.14,0,1,individual
24477507,83023551,Bang Rak,13.72526,100.52168,Private room,475,4,2019-02-18,0.07,0,1,individual
24477904,378180502,Parthum Wan,13.74662,100.54971,Private room,7312,5,2020-02-07,0.09,1,1,multi_listing_same_host
24481417,165628058,Pom Prap Sattru Phai,13.74672,100.50873,Hotel room,643,9,2020-02-01,0.16,0,1,individual
24485408,154014557,Bang Phlat,13.76427,100.48935,Private room,700,0,,0.0,0,1,individual
24015419,106365728,Din Daeng,13.78821,100.57029,Private room,1800,0,,0.0,0,1,individual
24486806,184970638,Bangkok Yai,13.73968,100.48592,Hotel room,750,0,,0.0,0,1,individual
24487114,184970638,Bangkok Yai,13.73849,100.48525,Entire home/apt,9643,5,2022-10-24,0.13,0,1,individual
24187122,181212010,Khlong Toei,13.72757,100.56906,Entire home/apt,2170,36,2022-06-30,0.64,0,1,individual
24189320,163815743,Khlong Toei,13.73076,100.56877,Private room,12829,1,2018-08-29,0.02,1,1,multi_listing_same_host
